market_slug,market_title,annotation_timestamp,annotation_title,claimed_source,url,actual_domain,issue_type,http_status
balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2026-07-16 12:00:00+00,Trump delivers primetime speech reviving election fraud claims,AP News,https://apnews.com/live/trump-address-elections-updates-07-16-2026,apnews.com,wrong outlet,200
balance-of-power-2026-midterms,Balance of Power: 2026 Midterms,2026-07-16 12:00:00+00,President Trump delivers primetime speech doubling down on election attacks,AP News,https://apnews.com/live/trump-address-elections-updates-07-16-2026,apnews.com,wrong outlet,200
berlin-state-election-winner,Berlin State Election Winner,2025-12-04 12:00:00+00,Early polls confirm CDU as frontrunner in Berlin election,Grokipedia,https://grokipedia.com/page/2026_Berlin_state_election,grokipedia.com,pink slime,200
berlin-state-election-winner,Berlin State Election Winner,2025-12-26 12:00:00+00,"Early 2026 Berlin election polls show CDU leading with 25%, Greens lagging at 15%",Grokipedia,https://grokipedia.com/page/2026_Berlin_state_election,grokipedia.com,pink slime,200
berlin-state-election-winner,Berlin State Election Winner,2026-01-04 12:00:00+00,Massive power outage hits southwest Berlin due to left-wing extremist arson attack,RBB,https://www.rbb24.de/politik/beitrag/2026/berlin-stromausfall-vulkangruppen-linksextremismus.html,rbb24.de,dead link,404
berlin-state-election-winner,Berlin State Election Winner,2026-01-06 12:00:00+00,CDU peaks at 63% market price amid positive momentum,Grokipedia,https://grokipedia.com/page/2026_Berlin_state_election,grokipedia.com,pink slime,200
berlin-state-election-winner,Berlin State Election Winner,2026-01-15 12:00:00+00,"SPD suffers historic low polling, market price drops to 6%",WELT,https://www.welt.de/politik/deutschland/article69f254da052adba8a89e4bce/berlin-wahl-2026/,welt.de,dead link,404
berlin-state-election-winner,Berlin State Election Winner,2026-03-01 12:00:00+00,SPD designates Steffen Krach as lead candidate for Berlin election,Grokipedia,https://grokipedia.com/page/2026_Berlin_state_election,grokipedia.com,pink slime,200
berlin-state-election-winner,Berlin State Election Winner,2026-03-22 12:00:00+00,CDU wins Rhineland-Palatinate state election amid AfD surge,Politico,https://www.politico.eu/article/friedrich-merz-cdu-rhineland-palatinate-germany-election-afd/,politico.eu,wrong outlet,200
berlin-state-election-winner,Berlin State Election Winner,2026-03-22 12:00:00+00,"CDU wins Rhineland-Palatinate state election, providing boost to Chancellor Merz",Politico,https://www.politico.eu/article/friedrich-merz-cdu-rhineland-palatinate-germany-election-afd/,politico.eu,wrong outlet,200
berlin-state-election-winner,Berlin State Election Winner,2026-04-25 12:00:00+00,Linke party launches aggressive campaign targeting CDU government,rbb24,https://www.rbb24.de/politik/berlin-wahl-2026/beitraege/berlin-linke-landesparteitag-vorbereitung-wahlkampf.html,rbb24.de,dead link,404
berlin-state-election-winner,Berlin State Election Winner,2026-06-10 12:00:00+00,Berlin's housing crisis emerges as dominant election issue in 2026,Grokipedia,https://grokipedia.com/page/2026_Berlin_state_election,grokipedia.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-10-04 12:00:00+00,Legislative override of Lula's veto reduces Bolsonaro's prison sentence potential,Sun English Edition,https://see.mv/105072,see.mv,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-10-10 12:00:00+00,Michelle Bolsonaro denies speculation about 2026 presidential run,Reuters,https://www.reuters.com/world/americas/michelle-bolsonaro-tamps-down-talk-2026-brazil-run-2025-10-10/,reuters.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2025-10-11 12:00:00+00,Bolsonaro sentenced to 27 years for 2022 coup plot,Valor EconÃ´mico,https://valorinternational.globo.com/politics/news/2025/11/13/lula-still-leads-2026-race-but-faces-narrowing-edge.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-10-14 12:00:00+00,Electoral Institute corrects Renan Santos poll from 50â¯% to 4â¯%,AP News,https://apnews.com/article/brazil-2026-election-renan-santos-poll-correction,apnews.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2025-10-23 12:00:00+00,Lula Announces Fourth Presidential Term in 2026,Colombia One,https://colombiaone.com/2025/10/23/lula-2026-election-brazil/,colombiaone.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-12 12:00:00+00,Lulaâs approval rating halts upward trend amid rising security concerns,Valor International,https://valorinternational.globo.com/politics/news/2025/11/12/lulas-approval-rating-halts-upward-trend-poll-shows.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-13 12:00:00+00,Poll shows Lula leads 2026 race but with narrowing margin,Valor International,https://valorinternational.globo.com/politics/news/2025/11/13/lula-still-leads-2026-race-but-faces-narrowing-edge.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-13 12:00:00+00,Genial/Quaest poll shows Lula leading but with narrowing edge,Valor International,https://valorinternational.globo.com/politics/news/2025/11/13/lula-still-leads-2026-race-but-faces-narrowing-edge.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-13 12:00:00+00,Poll shows Lula's lead narrowing as Bolsonaro's support grows,Grand Pinnacle Tribune,https://evrimagaci.org/gpt/lulas-lead-narrows-as-bolsonaros-shadow-grows-516285,evrimagaci.org,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-13 12:00:00+00,Poll shows Lula’s lead narrowing but still ahead of Bolsonaro family candidates,Grand Pinnacle Tribune,https://evrimagaci.org/gpt/lulas-lead-narrows-as-bolsonaros-shadow-grows-516285,evrimagaci.org,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-14 12:00:00+00,"Brazilian Congress overrides Lulaâs veto, reducing Bolsonaroâs prison sentence",TRT,https://see.mv/105072,see.mv,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-14 12:00:00+00,Lulaâs popularity declines but opposition fails to gain ground,Valor International,https://valorinternational.globo.com/politics/news/2025/11/14/analysis-lulas-popularity-ebbs-but-opposition-fails-to-gain-ground.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-14 12:00:00+00,"Former President Jair Bolsonaro hospitalized with pneumonia, raising health concerns",NPR,https://www.krcu.org/2026-03-14/brazils-ex-president-bolsonaro-is-in-intensive-care-with-pneumonia-hospital-says,krcu.org,wrong outlet,200
brazil-presidential-election,Brazil Presidential Election,2025-11-14 12:00:00+00,"Brazilian Congress overrides Lula’s veto, reducing Bolsonaro’s prison sentence",TRT,https://see.mv/105072,see.mv,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-17 12:00:00+00,Michelle Bolsonaro leads in polls for Federal District Senate race,Valor International,https://valorinternational.globo.com/politics/news/2025/11/17/michele-bolsonaro-takes-lead-in-brasilia-senate-race.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-11-24 12:00:00+00,"FlÃ¡vio Bolsonaro denies presidential candidacy, plans re-election bid",O Tempo,https://www.otempo.com.br/politica/congresso/2025/11/24/flavio-diz-nao-ser-candidato-a-presidente-e-que-nome-da-direita-em-2026-saira-da-boca-de-bolsonaro,otempo.com.br,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
brazil-presidential-election,Brazil Presidential Election,2025-12-05 12:00:00+00,Flávio Bolsonaro announces presidential candidacy with Jair Bolsonaro's endorsement,Valor International,https://valorinternational.globo.com/politics/news/2025/12/08/bolsonaros-sets-price-to-leave-2026-race.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-12-09 12:00:00+00,Former President Jair Bolsonaro endorses son FlÃ¡vio's presidential bid from prison,Al Jazeera,https://www.aljazeera.com/news/2025/12/25/former-president-bolsonaro-endorses-flavios-presidential-bid-from-prison-sparking-political-debate-in-brazil/,aljazeera.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2025-12-16 12:00:00+00,Datafolha poll shows voters reject Bolsonaroâbacked candidate,Reuters,https://www.reuters.com/world/americas/bolsonaro-ballot-not-enough-unite-brazils-right-2025-12-19/,reuters.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2025-12-17 12:00:00+00,Lula leads firstâ and secondâround scenarios in 2026 poll,Valor International,https://valorinternational.globo.com/politics/news/2025/12/17/lula-leads-first-and-second-round-scenarios-for-2026-survey-shows.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2025-12-30 12:00:00+00,Renan Santosâ poll share collapses after poor debate performance,AP News,https://apnews.com/article/brazil-polls-debate-2025-12-30,apnews.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2026-01-06 12:00:00+00,FlÃ¡vio Bolsonaro to announce finance minister before election,Valor International,https://valorinternational.globo.com/politics/news/2026/01/07/flavio-bolsonaro-to-announce-his-finance-minister-before-election.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-06 12:00:00+00,Flávio Bolsonaro to announce finance minister before election to signal pro-market agenda,Valor International,https://valorinternational.globo.com/politics/news/2026/01/07/flavio-bolsonaro-to-announce-his-finance-minister-before-election.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-07 12:00:00+00,FlÃ¡vio Bolsonaro plans to announce finance minister before election,Valor International,https://valorinternational.globo.com/politics/news/2026/01/07/flavio-bolsonaro-to-announce-his-finance-minister-before-election.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-07 12:00:00+00,Flávio Bolsonaro announces plan to name finance minister before election,Valor International,https://valorinternational.globo.com/politics/news/2026/01/07/flavio-bolsonaro-to-announce-his-finance-minister-before-election.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-08 12:00:00+00,Lula vetoes bill reducing Bolsonaroâs sentence,Ultimas Noticias,https://ultimasnoticias.com.ve/mundo/lula-veta-ley-que-reduce-condena-bolsonaro,ultimasnoticias.com.ve,dead link,404
brazil-presidential-election,Brazil Presidential Election,2026-01-13 12:00:00+00,Michelle Bolsonaro signals break with FlÃ¡vio Bolsonaro,Valor International,https://valorinternational.globo.com/politics/news/2026/01/14/michelle-bolsonaro-signals-break-with-flavio.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-14 12:00:00+00,"Michelle Bolsonaro backs TarcÃ­sio de Freitas, hints at split with FlÃ¡vio",Valorâ¯Internacional,https://valorinternational.globo.com/politics/news/2026/01/14/michelle-bolsonaro-signals-break-with-flavio.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-16 12:00:00+00,Jair Bolsonaro transferred to larger prison cell with better conditions,Daily Truth Report,https://dailytruthreport.com/jair-bolsonaro-transferred-to-prison-with-better-conditions/,dailytruthreport.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-16 12:00:00+00,Brazilâs Supreme Court orders transfer of Jair Bolsonaro to prison with better conditions,Daily Truth Report,https://dailytruthreport.com/jair-bolsonaro-transferred-to-prison-with-better-conditions/,dailytruthreport.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-19 12:00:00+00,Ministry of Education flags poor performance at nearly one-third of medical schools,Valor International,https://valorinternational.globo.com/politics/news/2026/01/20/brazil-flags-poor-performance-at-nearly-one-third-of-medical-schools.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-20 12:00:00+00,Minister Camilo Santana releases poor medical school performance data,Valor International,https://valorinternational.globo.com/politics/news/2026/01/20/brazil-flags-poor-performance-at-nearly-one-third-of-medical-schools.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-27 12:00:00+00,"Governor Ronaldo Caiado leaves Brazil Union for PSD, launches presidential bid",Valor International,https://valorinternational.globo.com/politics/news/2026/01/28/three-conservative-governors-vie-for-one-presidential-slot.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-01-28 12:00:00+00,"GoiÃ¡s Governor Ronaldo Caiado joins PSD, becomes partyâs presidential hopeful",Valorâ¯Internacional,https://valorinternational.globo.com/politics/news/2026/01/28/three-conservative-governors-vie-for-one-presidential-slot.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-02-02 12:00:00+00,CearÃ¡ Senate race turmoil as Camilo Santana auctions off stateâs two Senate slots,Valor International,https://valorinternational.globo.com/politics/news/2026/02/02/ceara-senate-race-turns-into-headache-for-workers-party.ghtml,valorinternational.globo.com,pink slime,200
brazil-presidential-election,Brazil Presidential Election,2026-02-16 12:00:00+00,FlÃ¡vio Bolsonaro reaches 29â¯% after releasing detailed policy platform,AP News,https://apnews.com/article/brazil-flavio-platform-2026-02-16,apnews.com,dead link,404
brazil-presidential-election,Brazil Presidential Election,2026-02-16 12:00:00+00,Flávio Bolsonaro reaches 29 % after releasing detailed policy platform,AP News,https://apnews.com/article/brazil-flavio-platform-2026-02-16,apnews.com,dead link,404
